uri	title	url	n	class for black list	alternate image	weight (if not black list or 1)	comment
http://en.wikipedia.org/wiki/Anterior_cruciate_ligament_reconstruction	Anterior cruciate ligament reconstruction	https://commons.wikimedia.org/wiki/Special:FilePath/Anterior_cruciate_ligament_repair_3_legend.jpg	28				
http://en.wikipedia.org/wiki/Amphibian	Amphibian	https://commons.wikimedia.org/wiki/Special:FilePath/Amphibians.png	28				
http://en.wikipedia.org/wiki/Intelligence	Intelligence		28				
http://en.wikipedia.org/wiki/Family_%28biology%29	Family (biology)		28				
http://en.wikipedia.org/wiki/UK_Biobank	UK Biobank		28				
http://en.wikipedia.org/wiki/Educational_technology	Educational technology		28				
http://en.wikipedia.org/wiki/Outbreak	Outbreak		28				
http://en.wikipedia.org/wiki/Conflict_of_interest	Conflict of interest		28				
http://en.wikipedia.org/wiki/Biological_specificity	Biological specificity		28				
http://en.wikipedia.org/wiki/Delirium	Delirium		28				
http://en.wikipedia.org/wiki/Cluster_randomised_controlled_trial	Cluster randomised controlled trial		28	study type			
http://en.wikipedia.org/wiki/Basic_research	Basic research		28				
http://en.wikipedia.org/wiki/Fitness_%28biology%29	Fitness (biology)		28				
http://en.wikipedia.org/wiki/Sleep_disorder	Sleep disorder	https://commons.wikimedia.org/wiki/Special:FilePath/Pediatric_polysomnogram.jpg	27		https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/53-aspetti_di_vita_quotidiana%2C_insonnia%2C_Taccuino_Sanitatis%2C.jpg/800px-53-aspetti_di_vita_quotidiana%2C_insonnia%2C_Taccuino_Sanitatis%2C.jpg		
http://en.wikipedia.org/wiki/Sexual_dysfunction	Sexual dysfunction		27	nsfw			
http://en.wikipedia.org/wiki/Transcription_factor	Transcription factor	https://commons.wikimedia.org/wiki/Special:FilePath/Transcription_Factors.svg	27				
http://en.wikipedia.org/wiki/Shark	Shark	https://commons.wikimedia.org/wiki/Special:FilePath/Tiburón.jpg	27				
http://en.wikipedia.org/wiki/Staphylococcus_aureus	Staphylococcus aureus	https://commons.wikimedia.org/wiki/Special:FilePath/Staphylococcus_aureus_VISA_2.jpg	27				
http://en.wikipedia.org/wiki/Biofilm	Biofilm	https://commons.wikimedia.org/wiki/Special:FilePath/Staphylococcus_aureus_biofilm_01.jpg	27				
http://en.wikipedia.org/wiki/Transitional_fossil	Transitional fossil	https://commons.wikimedia.org/wiki/Special:FilePath/Spindle_diagram.jpg	27				
http://en.wikipedia.org/wiki/Muscle_contraction	Muscle contraction	https://commons.wikimedia.org/wiki/Special:FilePath/Skeletal_muscle.jpg	27				
http://en.wikipedia.org/wiki/Ethnic_groups_in_Europe	Ethnic groups in Europe	https://commons.wikimedia.org/wiki/Special:FilePath/Simplified_Languages_of_Europe_map.svg	27				
http://en.wikipedia.org/wiki/Volume	Volume	https://commons.wikimedia.org/wiki/Special:FilePath/Simple_Measuring_Cup.jpg	27				
http://en.wikipedia.org/wiki/Stimulus_%28physiology%29	Stimulus (physiology)	https://commons.wikimedia.org/wiki/Special:FilePath/Phototrophic_Response_to_Stimulus.svg	27				
http://en.wikipedia.org/wiki/Pacific_Ocean	Pacific Ocean	https://commons.wikimedia.org/wiki/Special:FilePath/Pacific_Ocean_-_en.png	27				
http://en.wikipedia.org/wiki/Immigration	Immigration	https://commons.wikimedia.org/wiki/Special:FilePath/Net_migration_rate_world.PNG	27				
http://en.wikipedia.org/wiki/Sauropoda	Sauropoda	https://commons.wikimedia.org/wiki/Special:FilePath/Louisae.jpg	27				
http://en.wikipedia.org/wiki/Birth	Birth	https://commons.wikimedia.org/wiki/Special:FilePath/Lambing_in_England_-10March2012_(2).jpg	27				
http://en.wikipedia.org/wiki/Golgi_apparatus	Golgi apparatus	https://commons.wikimedia.org/wiki/Special:FilePath/Human_leukocyte,_showing_golgi_-_TEM.jpg	27				
http://en.wikipedia.org/wiki/Skeleton	Skeleton	https://commons.wikimedia.org/wiki/Special:FilePath/Horse_and_Man.jpg	27				
http://en.wikipedia.org/wiki/Human_evolution	Human evolution	https://commons.wikimedia.org/wiki/Special:FilePath/Fossil_hominids.jpg	27				
http://en.wikipedia.org/wiki/British_Raj	British Raj	https://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_British_East_India_Company_(1801).svg	27				
http://en.wikipedia.org/wiki/Tobacco	Tobacco	https://commons.wikimedia.org/wiki/Special:FilePath/DunhillLightFlake.jpg	27				
http://en.wikipedia.org/wiki/DNA_methylation	DNA methylation	https://commons.wikimedia.org/wiki/Special:FilePath/DNA_methylation.jpg	27				
http://en.wikipedia.org/wiki/Overweight	Overweight	https://commons.wikimedia.org/wiki/Special:FilePath/Body_mass_index_chart.svg	27				
http://en.wikipedia.org/wiki/Patient_Protection_and_Affordable_Care_Act	Patient Protection and Affordable Care Act	https://commons.wikimedia.org/wiki/Special:FilePath/Barack_Obama_reacts_to_the_passing_of_Healthcare_bill.jpg	27				
http://en.wikipedia.org/wiki/Amino_acid	Amino acid	https://commons.wikimedia.org/wiki/Special:FilePath/AminoAcidball.svg	27				
http://en.wikipedia.org/wiki/Thought	Thought	https://commons.wikimedia.org/wiki/Special:FilePath/Almeida_Júnior_-_Moça_com_Livro.jpg	27				
http://en.wikipedia.org/wiki/Mechanism_%28biology%29	Mechanism (biology)		27				
http://en.wikipedia.org/wiki/Trait_theory	Trait theory		27				
http://en.wikipedia.org/wiki/Literature_review	Literature review		27				
http://en.wikipedia.org/wiki/Effectiveness	Effectiveness		27				
http://en.wikipedia.org/wiki/Crossover_study	Crossover study		27	study type			
http://en.wikipedia.org/wiki/Randomization	Randomization		27	study type			
http://en.wikipedia.org/wiki/Caffeine	Caffeine	https://commons.wikimedia.org/wiki/Special:FilePath/Koffein_-_Caffeine.svg	26		https://commons.wikimedia.org/wiki/Special:FilePath/A_small_cup_of_coffee.JPG		
http://en.wikipedia.org/wiki/Antarctic	Antarctic	https://en.wikipedia.org/wiki/Special:FilePath/Antarctica_6400px_from_Blue_Marble.jpg	26				
http://en.wikipedia.org/wiki/Implant_%28medicine%29	Implant (medicine)	https://commons.wikimedia.org/wiki/Special:FilePath/X-ray3.jpg	26				
http://en.wikipedia.org/wiki/Architecture	Architecture	https://commons.wikimedia.org/wiki/Special:FilePath/View_of_Santa_Maria_del_Fiore_in_Florence.jpg	26				
http://en.wikipedia.org/wiki/Big_data	Big data	https://commons.wikimedia.org/wiki/Special:FilePath/Viegas-UserActivityonWikipedia.gif	26				
http://en.wikipedia.org/wiki/Velocity	Velocity	https://commons.wikimedia.org/wiki/Special:FilePath/US_Navy_040501-N-1336S-037_The_U.S._Navy_sponsored_Chevy_Monte_Carlo_NASCAR_leads_a_pack_into_turn_four_at_California_Speedway.jpg	26				
http://en.wikipedia.org/wiki/Bacteriophage	Bacteriophage	https://commons.wikimedia.org/wiki/Special:FilePath/PhageExterior.svg	26				
http://en.wikipedia.org/wiki/Preschool	Preschool	https://commons.wikimedia.org/wiki/Special:FilePath/Parent's_day_at_Eirfan's_Kindergarten.jpg	26				
http://en.wikipedia.org/wiki/School	School	https://commons.wikimedia.org/wiki/Special:FilePath/Lmspic.png	26				
http://en.wikipedia.org/wiki/Acute_coronary_syndrome	Acute coronary syndrome	https://commons.wikimedia.org/wiki/Special:FilePath/Heart_attack_diagram.png	26				
http://en.wikipedia.org/wiki/Health_insurance	Health insurance	https://commons.wikimedia.org/wiki/Special:FilePath/Health_Expenditure_per_capita_OECD_2013.png	26				
http://en.wikipedia.org/wiki/Dentistry	Dentistry	https://commons.wikimedia.org/wiki/Special:FilePath/GI_at_Guantanamo_visits_the_dentist.JPG	26				
http://en.wikipedia.org/wiki/Madagascar	Madagascar	https://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Madagascar.svg	26				
http://en.wikipedia.org/wiki/Embryo	Embryo	https://commons.wikimedia.org/wiki/Special:FilePath/Embryo_7_weeks_after_conception.jpg	26				
http://en.wikipedia.org/wiki/DNA_replication	DNA replication	https://commons.wikimedia.org/wiki/Special:FilePath/DNA_replication_split.svg	26				
http://en.wikipedia.org/wiki/Pesticide	Pesticide	https://commons.wikimedia.org/wiki/Special:FilePath/Cropduster_spraying_pesticides.jpg	26				
http://en.wikipedia.org/wiki/Corticosteroid	Corticosteroid	https://commons.wikimedia.org/wiki/Special:FilePath/Corticosterone.svg	26				
http://en.wikipedia.org/wiki/Vitamin_D	Vitamin D	https://commons.wikimedia.org/wiki/Special:FilePath/Cholecalciferol-3d.png	26				
http://en.wikipedia.org/wiki/High-throughput_screening	High-throughput screening	https://commons.wikimedia.org/wiki/Special:FilePath/Chemical_Genomics_Robot.jpg	26				
http://en.wikipedia.org/wiki/Drug_overdose	Drug overdose	https://commons.wikimedia.org/wiki/Special:FilePath/CharcoalPO.jpg	26				
http://en.wikipedia.org/wiki/Comparative_psychology	Comparative psychology	https://commons.wikimedia.org/wiki/Special:FilePath/Cat_brain.jpg	26				
http://en.wikipedia.org/wiki/Traumatic_brain_injury	Traumatic brain injury	https://commons.wikimedia.org/wiki/Special:FilePath/Brain_trauma_CT.jpg	26				
http://en.wikipedia.org/wiki/Crystal	Crystal	https://commons.wikimedia.org/wiki/Special:FilePath/Amethystemadagascar2.jpg	26				
http://en.wikipedia.org/wiki/Radiation	Radiation	https://commons.wikimedia.org/wiki/Special:FilePath/Alfa_beta_gamma_radiation_penetration.svg	26				
http://en.wikipedia.org/wiki/Content_analysis	Content analysis		26				
http://en.wikipedia.org/wiki/Nature_%28journal%29	Nature (journal)		26				
http://en.wikipedia.org/wiki/Human_subject_research	Human subject research		26				
http://en.wikipedia.org/wiki/National_Institute_for_Health_and_Care_Excellence	National Institute for Health and Care Excellence		26				
http://en.wikipedia.org/wiki/Viral_disease	Viral disease		26				
http://en.wikipedia.org/wiki/Ancient_history	Ancient history		26				
http://en.wikipedia.org/wiki/Discipline_%28academia%29	Discipline (academia)		26				
http://en.wikipedia.org/wiki/Phylogeography	Phylogeography		26				
http://en.wikipedia.org/wiki/Probiotic	Probiotic	https://commons.wikimedia.org/wiki/Special:FilePath/Ilya_Ilyich_Mechnikov_1913.jpg	25		https://en.wikipedia.org/wiki/File:Saurkraut_(cropped).JPG		
http://en.wikipedia.org/wiki/Breast	Breast	https://en.wikipedia.org/wiki/Special:FilePath/Weibliche_brust_en.jpg	25				
http://en.wikipedia.org/wiki/Respiratory_system	Respiratory system	https://en.wikipedia.org/wiki/Special:FilePath/Respiratory_system_complete_en.svg	25				
http://en.wikipedia.org/wiki/Cognitive_behavioral_therapy	Cognitive behavioral therapy	https://en.wikipedia.org/wiki/Special:FilePath/Depicting_basic_tenets_of_CBT.jpg	25				
http://en.wikipedia.org/wiki/Professional	Professional	https://commons.wikimedia.org/wiki/Special:FilePath/Young_girl_sits_on_doctor's_lap.jpg	25				
http://en.wikipedia.org/wiki/Herbivore	Herbivore	https://commons.wikimedia.org/wiki/Special:FilePath/White-tailed_deer_(Odocoileus_virginianus)_grazing_-_20050809.jpg	25				
http://en.wikipedia.org/wiki/Echocardiography	Echocardiography	https://commons.wikimedia.org/wiki/Special:FilePath/Ventricular_Septal_Defect.jpg	25				
http://en.wikipedia.org/wiki/Physical_fitness	Physical fitness	https://commons.wikimedia.org/wiki/Special:FilePath/USMC-Rich_Froning_Jr.jpg	25				
http://en.wikipedia.org/wiki/Fluid_dynamics	Fluid dynamics	https://commons.wikimedia.org/wiki/Special:FilePath/Teardrop_shape.svg	25				
http://en.wikipedia.org/wiki/Patient_safety	Patient safety	https://commons.wikimedia.org/wiki/Special:FilePath/Surgeon_operating,_Fitzsimons_Army_Medical_Center,_circa_1990.JPEG	25				
http://en.wikipedia.org/wiki/Genetic_marker	Genetic marker	https://commons.wikimedia.org/wiki/Special:FilePath/SFP_discovery_principle.jpg	25				
http://en.wikipedia.org/wiki/Cytopathology	Cytopathology	https://commons.wikimedia.org/wiki/Special:FilePath/Serous_carcinoma_2c_-_cytology.gif	25				
http://en.wikipedia.org/wiki/Natural_resource	Natural resource	https://commons.wikimedia.org/wiki/Special:FilePath/Rainforest_Fatu_Hiva.jpg	25				
http://en.wikipedia.org/wiki/Pleistocene	Pleistocene	https://commons.wikimedia.org/wiki/Special:FilePath/Pleistocene_north_ice_map.jpg	25				
http://en.wikipedia.org/wiki/Mobile_phone	Mobile phone	https://commons.wikimedia.org/wiki/Special:FilePath/Mobile_phone_evolution.jpg	25				
http://en.wikipedia.org/wiki/State_%28polity%29	State (polity)	https://commons.wikimedia.org/wiki/Special:FilePath/Leviathan_by_Thomas_Hobbes.jpg	25				
http://en.wikipedia.org/wiki/Ion_channel	Ion channel	https://commons.wikimedia.org/wiki/Special:FilePath/Ion_channel.png	25				
http://en.wikipedia.org/wiki/Quantum_mechanics	Quantum mechanics	https://commons.wikimedia.org/wiki/Special:FilePath/Hydrogen_Density_Plots.png	25				
http://en.wikipedia.org/wiki/Allergy	Allergy	https://commons.wikimedia.org/wiki/Special:FilePath/Hives2010.JPG	25				
http://en.wikipedia.org/wiki/Structural_biology	Structural biology	https://commons.wikimedia.org/wiki/Special:FilePath/Hemoglobin_t-r_state_ani.gif	25				
http://en.wikipedia.org/wiki/Computer_program	Computer program	https://commons.wikimedia.org/wiki/Special:FilePath/Hello_world_c.svg	25				
http://en.wikipedia.org/wiki/Cardiology	Cardiology	https://commons.wikimedia.org/wiki/Special:FilePath/Heart_diagram_blood_flow_en.svg	25				
http://en.wikipedia.org/wiki/Archaea	Archaea	https://commons.wikimedia.org/wiki/Special:FilePath/Halobacteria.jpg	25				
http://en.wikipedia.org/wiki/Mandible	Mandible	https://commons.wikimedia.org/wiki/Special:FilePath/Gray190.png	25				
http://en.wikipedia.org/wiki/Antioxidant	Antioxidant	https://commons.wikimedia.org/wiki/Special:FilePath/Glutathione-3D-vdW.png	25				
http://en.wikipedia.org/wiki/Biochemistry	Biochemistry	https://commons.wikimedia.org/wiki/Special:FilePath/Gerty_Theresa_Radnitz_Cori_(1896-1957)_and_Carl_Ferdinand_Cori.jpg	25				
http://en.wikipedia.org/wiki/Offspring	Offspring	https://commons.wikimedia.org/wiki/Special:FilePath/Frog_in_frogspawn.jpg	25				
http://en.wikipedia.org/wiki/Grief	Grief	https://commons.wikimedia.org/wiki/Special:FilePath/Evstafiev-bosnia-sarajevo-funeral-reaction.jpg	25				
http://en.wikipedia.org/wiki/G_protein%E2%80%93coupled_receptor	G protein–coupled receptor	https://commons.wikimedia.org/wiki/Special:FilePath/Beta-2-adrenergic-receptor.png	25				
http://en.wikipedia.org/wiki/Pollination	Pollination	https://commons.wikimedia.org/wiki/Special:FilePath/Bee_carpenter_with_pollen.jpg	25				
http://en.wikipedia.org/wiki/B_cell	B cell	https://commons.wikimedia.org/wiki/Special:FilePath/B_cell_function.png	25				
http://en.wikipedia.org/wiki/Welfare	Welfare	https://commons.wikimedia.org/wiki/Special:FilePath/Abbey_of_Port-Royal,_Distributing_Alms_to_the_Poor_by_Louise-Magdeleine_Hortemels_c._1710.jpg	25				
http://en.wikipedia.org/wiki/Sodium	Sodium		25				
http://en.wikipedia.org/wiki/Public_policy	Public policy		25				
http://en.wikipedia.org/wiki/Ion	Ion		25				
http://en.wikipedia.org/wiki/Irritable_bowel_syndrome	Irritable bowel syndrome		25				
http://en.wikipedia.org/wiki/Psychological_trauma	Psychological trauma		25				
http://en.wikipedia.org/wiki/Microbial_population_biology	Microbial population biology		25				
http://en.wikipedia.org/wiki/Biological_process	Biological process		25				
http://en.wikipedia.org/wiki/Biological_activity	Biological activity		25				
http://en.wikipedia.org/wiki/Discovery_%28observation%29	Discovery (observation)		25				
http://en.wikipedia.org/wiki/Workforce	Workforce		25				
http://en.wikipedia.org/wiki/Adjuvant_therapy	Adjuvant therapy		25				
http://en.wikipedia.org/wiki/Star	Star	https://en.wikipedia.org/wiki/Special:FilePath/Starsinthesky.jpg	24				
http://en.wikipedia.org/wiki/Universe	Universe	https://en.wikipedia.org/wiki/Special:FilePath/NASA-HS201427a-HubbleUltraDeepField2014-20140603.jpg	24				
http://en.wikipedia.org/wiki/Songbird	Songbird	https://en.wikipedia.org/wiki/Special:FilePath/Eastern_yellow_robin.jpg	24				
http://en.wikipedia.org/wiki/Human_development_%28biology%29	Human development (biology)	https://commons.wikimedia.org/wiki/Special:FilePath/Sperm-egg.jpg	24				
http://en.wikipedia.org/wiki/Active_transport	Active transport	https://commons.wikimedia.org/wiki/Special:FilePath/Scheme_sodium-potassium_pump-en.svg	24				
http://en.wikipedia.org/wiki/Solution	Solution	https://commons.wikimedia.org/wiki/Special:FilePath/SaltInWaterSolutionLiquid.jpg	24				
http://en.wikipedia.org/wiki/Ecological_resilience	Ecological resilience	https://commons.wikimedia.org/wiki/Special:FilePath/Resilience1.jpg	24				
http://en.wikipedia.org/wiki/Knee_replacement	Knee replacement	https://commons.wikimedia.org/wiki/Special:FilePath/PTG_F.jpeg	24				
http://en.wikipedia.org/wiki/Plastic	Plastic	https://commons.wikimedia.org/wiki/Special:FilePath/Plastic_household_items.jpg	24				
http://en.wikipedia.org/wiki/Observational_error	Observational error	https://commons.wikimedia.org/wiki/Special:FilePath/Nanoscope.jpg	24				
http://en.wikipedia.org/wiki/Tongue	Tongue	https://commons.wikimedia.org/wiki/Special:FilePath/Mouth_illustration-Otis_Archives.jpg	24				
http://en.wikipedia.org/wiki/Metformin	Metformin	https://commons.wikimedia.org/wiki/Special:FilePath/Metformin.svg	24				
http://en.wikipedia.org/wiki/Planet	Planet	https://commons.wikimedia.org/wiki/Special:FilePath/Mercury_in_color_-_Prockter07_centered.jpg	24				
http://en.wikipedia.org/wiki/Ireland	Ireland	https://commons.wikimedia.org/wiki/Special:FilePath/Map_of_Ireland_in_Europe.svg	24				
http://en.wikipedia.org/wiki/Iron	Iron	https://commons.wikimedia.org/wiki/Special:FilePath/Iron-alpha-pV.svg	24				
http://en.wikipedia.org/wiki/Respiratory_tract	Respiratory tract	https://commons.wikimedia.org/wiki/Special:FilePath/Illu_conducting_passages.svg	24				
http://en.wikipedia.org/wiki/Mutualism_%28biology%29	Mutualism (biology)	https://commons.wikimedia.org/wiki/Special:FilePath/Hummingbird_hawkmoth_a.jpg	24				
http://en.wikipedia.org/wiki/Greenhouse_gas	Greenhouse gas	https://commons.wikimedia.org/wiki/Special:FilePath/Greenhouse_Effect.svg	24				
http://en.wikipedia.org/wiki/Prefrontal_cortex	Prefrontal cortex	https://commons.wikimedia.org/wiki/Special:FilePath/Gray726-Brodman-prefrontal.svg	24				
http://en.wikipedia.org/wiki/Test_%28assessment%29	Test (assessment)	https://commons.wikimedia.org/wiki/Special:FilePath/Exams_in_Jaura,_India.jpg	24				
http://en.wikipedia.org/wiki/Jurassic	Jurassic	https://commons.wikimedia.org/wiki/Special:FilePath/Europasaurus_holgeri_Scene_2.jpg	24				
